Column1,IN_PERSONAL_ANNO,IN_PERSONAL_MES,VC_PERSONAL_REGIMEN_LABORAL,VC_PERSONAL_CARGO,VC_PERSONAL_DEPENDENCIA,MO_PERSONAL_REMUNERACIONES,MO_PERSONAL_HONORARIOS,MO_PERSONAL_INCENTIVO,MO_PERSONAL_GRATIFICACION,MO_PERSONAL_OTROS_BENEFICIOS,MO_PERSONAL_TOTAL,VC_PERSONAL_OBSERVACIONES,FEC_REG,gender,male,female
3584,2019,7,8,PENSIONISTA,,843.94,0,0,0,300,1143.94,,8/14/2019 10:54:13 AM,male,1,0
3585,2019,7,8,PENSIONISTA,,657.28,0,0,0,300,957.28,,8/14/2019 10:54:13 AM,female,0,1
3586,2019,7,8,PENSIONISTA,,938.28,0,0,0,300,1238.28,,8/14/2019 10:54:13 AM,female,0,1
3587,2019,7,8,PENSIONISTA,,909.57,0,0,0,300,1209.57,,8/14/2019 10:54:13 AM,male,1,0
3588,2019,7,8,PENSIONISTA,,639.3,0,0,0,300,939.3,,8/14/2019 10:54:13 AM,female,0,1
3589,2019,7,8,PENSIONISTA,,1036.26,0,0,0,300,1336.26,,8/14/2019 10:54:13 AM,male,1,0
3590,2019,7,8,PENSIONISTA,,786.54,0,0,0,300,1086.54,,8/14/2019 10:54:13 AM,female,0,1
3591,2019,7,8,PENSIONISTA,,423.5,0,0,0,300,723.5,,8/14/2019 10:54:13 AM,female,0,1
3592,2019,7,8,PENSIONISTA,,905.09,0,0,0,300,1205.09,,8/14/2019 10:54:13 AM,male,1,0
3593,2019,7,8,PENSIONISTA,,1147.63,0,0,0,300,1447.63,,8/14/2019 10:54:13 AM,female,0,1
3594,2019,7,8,PENSIONISTA,,968.3,0,0,0,300,1268.3,,8/14/2019 10:54:13 AM,male,1,0
3595,2019,7,8,PENSIONISTA,,847,0,0,0,300,1147,,8/14/2019 10:54:13 AM,female,0,1
3596,2019,7,8,PENSIONISTA,,4500,0,0,0,300,4800,,8/14/2019 10:54:13 AM,female,0,1
3597,2019,7,8,PENSIONISTA,,662,0,0,0,300,962,,8/14/2019 10:54:13 AM,male,1,0
3598,2019,7,8,PENSIONISTA,,872,0,0,0,300,1172,,8/14/2019 10:54:13 AM,female,0,1
3599,2019,7,8,PENSIONISTA,,857.52,0,0,0,300,1157.52,,8/14/2019 10:54:13 AM,male,1,0
3600,2019,7,8,PENSIONISTA,,862.65,0,0,0,300,1162.65,,8/14/2019 10:54:13 AM,female,0,1
3601,2019,7,8,PENSIONISTA,,1278.25,0,0,0,300,1578.25,,8/14/2019 10:54:13 AM,male,1,0
3602,2019,7,8,PENSIONISTA,,445.36,0,0,0,300,745.36,,8/14/2019 10:54:13 AM,male,1,0
3603,2019,7,8,PENSIONISTA,,1071.11,0,0,0,300,1371.11,,8/14/2019 10:54:13 AM,female,0,1
3604,2019,7,8,PENSIONISTA,,1035.95,0,0,0,300,1335.95,,8/14/2019 10:54:13 AM,female,0,1
3605,2019,7,8,PENSIONISTA,,445,0,0,0,300,745,,8/14/2019 10:54:13 AM,female,0,1
3606,2019,7,8,PENSIONISTA,,474,0,0,0,300,774,,8/14/2019 10:54:13 AM,male,1,0
3607,2019,7,8,PENSIONISTA,,891.77,0,0,0,300,1191.77,,8/14/2019 10:54:13 AM,female,0,1
3608,2019,7,8,PENSIONISTA,,740.67,0,0,0,300,1040.67,,8/14/2019 10:54:13 AM,female,0,1
3609,2019,7,8,PENSIONISTA,,840.91,0,0,0,300,1140.91,,8/14/2019 10:54:13 AM,female,0,1
3610,2019,7,8,PENSIONISTA,,872.77,0,0,0,300,1172.77,,8/14/2019 10:54:13 AM,male,1,0
3611,2019,7,8,PENSIONISTA,,774.43,0,0,0,300,1074.43,,8/14/2019 10:54:13 AM,male,1,0
3612,2019,7,8,PENSIONISTA,,546.75,0,0,0,300,846.75,,8/14/2019 10:54:13 AM,female,0,1
3613,2019,7,8,PENSIONISTA,,1421.26,0,0,0,300,1721.26,,8/14/2019 10:54:13 AM,female,0,1
3614,2019,7,8,PENSIONISTA,,1421.26,0,0,0,300,1721.26,,8/14/2019 10:54:13 AM,female,0,1
3615,2019,7,8,PENSIONISTA,,1048.31,0,0,0,300,1348.31,,8/14/2019 10:54:13 AM,female,0,1
3616,2019,7,8,PENSIONISTA,,1018.53,0,0,0,300,1318.53,,8/14/2019 10:54:13 AM,female,0,1
3617,2019,7,8,PENSIONISTA,,662.16,0,0,0,300,962.16,,8/14/2019 10:54:13 AM,female,0,1
3618,2019,7,8,PENSIONISTA,,1035.95,0,0,0,300,1335.95,,8/14/2019 10:54:13 AM,female,0,1
3619,2019,7,8,PENSIONISTA,,847,0,0,0,300,1147,,8/14/2019 10:54:13 AM,female,0,1
3620,2019,7,8,PENSIONISTA,,962.29,0,0,0,300,1262.29,,8/14/2019 10:54:13 AM,male,1,0
3621,2019,7,8,PENSIONISTA,,1421.26,0,0,0,300,1721.26,,8/14/2019 10:54:13 AM,male,1,0
3622,2019,7,8,PENSIONISTA,,712.48,0,0,0,300,1012.48,,8/14/2019 10:54:13 AM,female,0,1
3623,2019,7,8,PENSIONISTA,,250.02,0,0,0,300,550.02,,8/14/2019 10:54:13 AM,female,0,1
3624,2019,7,8,PENSIONISTA,,817.78,0,0,0,300,1117.78,,8/14/2019 10:54:13 AM,female,0,1
3625,2019,7,8,PENSIONISTA,,750.09,0,0,0,300,1050.09,,8/14/2019 10:54:13 AM,female,0,1
3626,2019,7,8,PENSIONISTA,,776.63,0,0,0,300,1076.63,,8/14/2019 10:54:13 AM,female,0,1
3627,2019,7,8,PENSIONISTA,,802.89,0,0,0,300,1102.89,,8/14/2019 10:54:13 AM,female,0,1
3628,2019,7,8,PENSIONISTA,,575.24,0,0,0,300,875.24,,8/14/2019 10:54:13 AM,male,1,0
3629,2019,7,8,PENSIONISTA,,842.58,0,0,0,300,1142.58,,8/14/2019 10:54:13 AM,female,0,1
3630,2019,7,8,PENSIONISTA,,1265.53,0,0,0,300,1565.53,,8/14/2019 10:54:13 AM,male,1,0
3631,2019,7,8,PENSIONISTA,,599.95,0,0,0,300,899.95,,8/14/2019 10:54:13 AM,male,1,0
3632,2019,7,8,PENSIONISTA,,237.31,0,0,0,300,537.31,,8/14/2019 10:54:13 AM,female,0,1
3633,2019,7,8,PENSIONISTA,,1010.7,0,0,0,300,1310.7,,8/14/2019 10:54:13 AM,male,1,0
3634,2019,7,8,PENSIONISTA,,969.63,0,0,0,300,1269.63,,8/14/2019 10:54:13 AM,female,0,1
3635,2019,7,8,PENSIONISTA,,969.9,0,0,0,300,1269.9,,8/14/2019 10:54:13 AM,male,1,0
3636,2019,7,8,PENSIONISTA,,1010.08,0,0,0,300,1310.08,,8/14/2019 10:54:13 AM,female,0,1
3637,2019,7,8,PENSIONISTA,,1312.16,0,0,0,300,1612.16,,8/14/2019 10:54:13 AM,male,1,0
3638,2019,7,8,PENSIONISTA,,1204.22,0,0,0,300,1504.22,,8/14/2019 10:54:13 AM,male,1,0
3639,2019,7,8,PENSIONISTA,,876.41,0,0,0,300,1176.41,,8/14/2019 10:54:13 AM,female,0,1
3640,2019,7,8,PENSIONISTA,,750.09,0,0,0,300,1050.09,,8/14/2019 10:54:13 AM,male,1,0
3641,2019,7,8,PENSIONISTA,,872,0,0,0,300,1172,,8/14/2019 10:54:13 AM,female,0,1
3642,2019,7,8,PENSIONISTA,,906.37,0,0,0,300,1206.37,,8/14/2019 10:54:13 AM,female,0,1
3643,2019,7,8,PENSIONISTA,,825.95,0,0,0,300,1125.95,,8/14/2019 10:54:13 AM,male,1,0
3644,2019,7,8,PENSIONISTA,,550,0,0,0,0,550,,8/14/2019 10:54:13 AM,female,0,1
3645,2019,7,8,PENSIONISTA,,1036.27,0,0,0,300,1336.27,,8/14/2019 10:54:13 AM,female,0,1
3646,2019,7,8,PENSIONISTA,,662.94,0,0,0,300,962.94,,8/14/2019 10:54:13 AM,female,0,1
3647,2019,7,8,PENSIONISTA,,851.37,0,0,0,300,1151.37,,8/14/2019 10:54:13 AM,female,0,1
3648,2019,7,8,PENSIONISTA,,931,0,0,0,300,1231,,8/14/2019 10:54:13 AM,female,0,1
3649,2019,7,8,PENSIONISTA,,750.09,0,0,0,300,1050.09,,8/14/2019 10:54:13 AM,female,0,1
3650,2019,7,8,PENSIONISTA,,836.45,0,0,0,300,1136.45,,8/14/2019 10:54:13 AM,male,1,0
3651,2019,7,8,PENSIONISTA,,832.61,0,0,0,300,1132.61,,8/14/2019 10:54:13 AM,male,1,0
3652,2019,7,8,PENSIONISTA,,438.83,0,0,0,0,438.83,,8/14/2019 10:54:13 AM,male,1,0
3653,2019,7,8,PENSIONISTA,,725.62,0,0,0,300,1025.62,,8/14/2019 10:54:13 AM,male,1,0
3654,2019,7,8,PENSIONISTA,,758,0,0,0,0,758,,8/14/2019 10:54:13 AM,female,0,1
3655,2019,7,8,PENSIONISTA,,972,0,0,0,300,1272,,8/14/2019 10:54:13 AM,female,0,1
3656,2019,7,8,PENSIONISTA,,898,0,0,0,300,1198,,8/14/2019 10:54:13 AM,female,0,1
3657,2019,7,8,PENSIONISTA,,780.28,0,0,0,300,1080.28,,8/14/2019 10:54:13 AM,female,0,1
3658,2019,7,8,PENSIONISTA,,744.33,0,0,0,300,1044.33,,8/14/2019 10:54:13 AM,female,0,1
3659,2019,7,8,PENSIONISTA,,727.61,0,0,0,300,1027.61,,8/14/2019 10:54:13 AM,female,0,1
3660,2019,7,8,PENSIONISTA,,1249.39,0,0,0,300,1549.39,,8/14/2019 10:54:13 AM,male,1,0
3661,2019,7,8,PENSIONISTA,,1027.95,0,0,0,300,1327.95,,8/14/2019 10:54:13 AM,male,1,0
3662,2019,7,8,PENSIONISTA,,652.4,0,0,0,300,952.4,,8/14/2019 10:54:13 AM,male,1,0
3663,2019,7,8,PENSIONISTA,,1228.25,0,0,0,300,1528.25,,8/14/2019 10:54:13 AM,female,0,1
3664,2019,7,8,PENSIONISTA,,750.09,0,0,0,300,1050.09,,8/14/2019 10:54:13 AM,male,1,0
3665,2019,7,8,PENSIONISTA,,1012.32,0,0,0,300,1312.32,,8/14/2019 10:54:13 AM,male,1,0
3666,2019,7,8,PENSIONISTA,,872.7,0,0,0,300,1172.7,,8/14/2019 10:54:13 AM,male,1,0
3667,2019,7,8,PENSIONISTA,,1035.95,0,0,0,300,1335.95,,8/14/2019 10:54:13 AM,female,0,1
3668,2019,7,8,PENSIONISTA,,879.88,0,0,0,300,1179.88,,8/14/2019 10:54:13 AM,male,1,0
3669,2019,7,8,PENSIONISTA,,750.09,0,0,0,300,1050.09,,8/14/2019 10:54:13 AM,female,0,1
3670,2019,7,8,PENSIONISTA,,1125.51,0,0,0,300,1425.51,,8/14/2019 10:54:13 AM,female,0,1
3671,2019,7,8,PENSIONISTA,,474,0,0,0,300,774,,8/14/2019 10:54:13 AM,female,0,1
3672,2019,7,8,PENSIONISTA,,1231.12,0,0,0,300,1531.12,,8/14/2019 10:54:13 AM,male,1,0
3673,2019,7,8,PENSIONISTA,,842,0,0,0,300,1142,,8/14/2019 10:54:13 AM,female,0,1
3674,2019,7,8,PENSIONISTA,,550,0,0,0,0,550,,8/14/2019 10:54:13 AM,male,1,0
3675,2019,7,8,PENSIONISTA,,1035.95,0,0,0,300,1335.95,,8/14/2019 10:54:13 AM,male,1,0
3676,2019,7,8,PENSIONISTA,,832.53,0,0,0,300,1132.53,,8/14/2019 10:54:13 AM,male,1,0
3677,2019,7,8,PENSIONISTA,,927.2,0,0,0,300,1227.2,,8/14/2019 10:54:13 AM,male,1,0
3678,2019,7,8,PENSIONISTA,,890.1,0,0,0,300,1190.1,,8/14/2019 10:54:13 AM,male,1,0
3679,2019,7,8,PENSIONISTA,,474,0,0,0,300,774,,8/14/2019 10:54:13 AM,male,1,0
3680,2019,7,8,PENSIONISTA,,627.53,0,0,0,300,927.53,,8/14/2019 10:54:13 AM,female,0,1
3681,2019,7,8,PENSIONISTA,,846.73,0,0,0,300,1146.73,,8/14/2019 10:54:13 AM,female,0,1
3682,2019,7,8,PENSIONISTA,,788.73,0,0,0,300,1088.73,,8/14/2019 10:54:13 AM,female,0,1
3683,2019,7,8,PENSIONISTA,,1103.86,0,0,0,300,1403.86,,8/14/2019 10:54:13 AM,female,0,1
3684,2019,7,8,PENSIONISTA,,1210.36,0,0,0,300,1510.36,,8/14/2019 10:54:13 AM,female,0,1
3685,2019,7,8,PENSIONISTA,,955,0,0,0,300,1255,,8/14/2019 10:54:13 AM,female,0,1
3686,2019,7,8,PENSIONISTA,,596.83,0,0,0,300,896.83,,8/14/2019 10:54:13 AM,female,0,1
3687,2019,7,8,PENSIONISTA,,271.27,0,0,0,0,271.27,,8/14/2019 10:54:13 AM,female,0,1
3688,2019,7,8,PENSIONISTA,,1035.95,0,0,0,300,1335.95,,8/14/2019 10:54:13 AM,female,0,1
3689,2019,7,8,PENSIONISTA,,887.7,0,0,0,300,1187.7,,8/14/2019 10:54:13 AM,female,0,1
3690,2019,7,8,PENSIONISTA,,873.75,0,0,0,300,1173.75,,8/14/2019 10:54:13 AM,female,0,1
3691,2019,7,8,PENSIONISTA,,978.97,0,0,0,300,1278.97,,8/14/2019 10:54:13 AM,male,1,0
3692,2019,7,8,PENSIONISTA,,1184.54,0,0,0,300,1484.54,,8/14/2019 10:54:13 AM,male,1,0
3693,2019,7,8,PENSIONISTA,,1312.14,0,0,0,300,1612.14,,8/14/2019 10:54:13 AM,male,1,0
3694,2019,7,8,PENSIONISTA,,958.71,0,0,0,300,1258.71,,8/14/2019 10:54:13 AM,male,1,0
3695,2019,7,8,PENSIONISTA,,1035.95,0,0,0,300,1335.95,,8/14/2019 10:54:13 AM,male,1,0
3696,2019,7,8,PENSIONISTA,,978.4,0,0,0,300,1278.4,,8/14/2019 10:54:13 AM,female,0,1
3697,2019,7,8,PENSIONISTA,,1320.14,0,0,0,300,1620.14,,8/14/2019 10:54:13 AM,female,0,1
3698,2019,7,8,PENSIONISTA,,881.39,0,0,0,300,1181.39,,8/14/2019 10:54:13 AM,male,1,0
3699,2019,7,8,PENSIONISTA,,750.09,0,0,0,300,1050.09,,8/14/2019 10:54:13 AM,male,1,0
3700,2019,7,8,PENSIONISTA,,299.75,0,0,0,300,599.75,,8/14/2019 10:54:13 AM,female,0,1
3701,2019,7,8,PENSIONISTA,,726.92,0,0,0,300,1026.92,,8/14/2019 10:54:13 AM,female,0,1
3702,2019,7,8,PENSIONISTA,,721.8,0,0,0,300,1021.8,,8/14/2019 10:54:13 AM,female,0,1
3703,2019,7,8,PENSIONISTA,,1087.15,0,0,0,300,1387.15,,8/14/2019 10:54:13 AM,male,1,0
3704,2019,7,8,PENSIONISTA,,830.77,0,0,0,300,1130.77,,8/14/2019 10:54:13 AM,male,1,0
3705,2019,7,8,PENSIONISTA,,682.7,0,0,0,300,982.7,,8/14/2019 10:54:13 AM,female,0,1
3706,2019,7,8,PENSIONISTA,,1236.25,0,0,0,300,1536.25,,8/14/2019 10:54:13 AM,female,0,1
3707,2019,7,8,PENSIONISTA,,705.3,0,0,0,300,1005.3,,8/14/2019 10:54:13 AM,female,0,1
3708,2019,7,8,PENSIONISTA,,1161.07,0,0,0,300,1461.07,,8/14/2019 10:54:13 AM,male,1,0
3709,2019,7,8,PENSIONISTA,,1127.55,0,0,0,300,1427.55,,8/14/2019 10:54:13 AM,female,0,1
3710,2019,7,8,PENSIONISTA,,832,0,0,0,300,1132,,8/14/2019 10:54:13 AM,female,0,1
3711,2019,7,8,PENSIONISTA,,744.65,0,0,0,300,1044.65,,8/14/2019 10:54:13 AM,female,0,1
3712,2019,7,8,PENSIONISTA,,960.14,0,0,0,300,1260.14,,8/14/2019 10:54:13 AM,female,0,1
3713,2019,7,8,PENSIONISTA,,858,0,0,0,0,858,,8/14/2019 10:54:13 AM,female,0,1
3714,2019,7,8,PENSIONISTA,,858.7,0,0,0,300,1158.7,,8/14/2019 10:54:13 AM,male,1,0
3715,2019,7,8,PENSIONISTA,,812.81,0,0,0,300,1112.81,,8/14/2019 10:54:13 AM,female,0,1
3716,2019,7,8,PENSIONISTA,,703.5,0,0,0,300,1003.5,,8/14/2019 10:54:13 AM,female,0,1
3717,2019,7,8,PENSIONISTA,,474,0,0,0,300,774,,8/14/2019 10:54:13 AM,female,0,1
3718,2019,7,8,PENSIONISTA,,928,0,0,0,300,1228,,8/14/2019 10:54:13 AM,female,0,1
3719,2019,7,8,PENSIONISTA,,762.86,0,0,0,0,762.86,,8/14/2019 10:54:13 AM,female,0,1
3720,2019,7,8,PENSIONISTA,,785,0,0,0,300,1085,,8/14/2019 10:54:13 AM,female,0,1
3721,2019,7,8,PENSIONISTA,,1169.93,0,0,0,300,1469.93,,8/14/2019 10:54:13 AM,female,0,1
3722,2019,7,8,PENSIONISTA,,333.08,0,0,0,0,333.08,,8/14/2019 10:54:13 AM,female,0,1
3723,2019,7,8,PENSIONISTA,,750.09,0,0,0,300,1050.09,,8/14/2019 10:54:13 AM,female,0,1
3724,2019,7,8,PENSIONISTA,,1165.19,0,0,0,300,1465.19,,8/14/2019 10:54:13 AM,male,1,0
3725,2019,7,8,PENSIONISTA,,1225.99,0,0,0,300,1525.99,,8/14/2019 10:54:13 AM,male,1,0
3726,2019,7,8,PENSIONISTA,,558,0,0,0,300,858,,8/14/2019 10:54:13 AM,female,0,1
3727,2019,7,8,PENSIONISTA,,973.68,0,0,0,300,1273.68,,8/14/2019 10:54:13 AM,female,0,1
3728,2019,7,8,PENSIONISTA,,908.02,0,0,0,300,1208.02,,8/14/2019 10:54:13 AM,female,0,1
3729,2019,7,8,PENSIONISTA,,898,0,0,0,300,1198,,8/14/2019 10:54:13 AM,female,0,1
3730,2019,7,8,PENSIONISTA,,675.3,0,0,0,300,975.3,,8/14/2019 10:54:13 AM,female,0,1
3731,2019,7,8,PENSIONISTA,,1027.96,0,0,0,300,1327.96,,8/14/2019 10:54:13 AM,male,1,0
3732,2019,7,8,PENSIONISTA,,938.48,0,0,0,300,1238.48,,8/14/2019 10:54:13 AM,female,0,1
3733,2019,7,8,PENSIONISTA,,1395.04,0,0,0,300,1695.04,,8/14/2019 10:54:13 AM,male,1,0
3734,2019,7,8,PENSIONISTA,,1413.26,0,0,0,300,1713.26,,8/14/2019 10:54:13 AM,female,0,1
3735,2019,7,8,PENSIONISTA,,2973.37,0,0,0,300,3273.37,,8/14/2019 10:54:13 AM,female,0,1
3736,2019,7,8,PENSIONISTA,,668.46,0,0,0,300,968.46,,8/14/2019 10:54:13 AM,female,0,1
3737,2019,7,8,PENSIONISTA,,1312.15,0,0,0,300,1612.15,,8/14/2019 10:54:13 AM,male,1,0
3738,2019,7,8,PENSIONISTA,,1209.21,0,0,0,300,1509.21,,8/14/2019 10:54:13 AM,male,1,0
3739,2019,7,8,PENSIONISTA,,1213.89,0,0,0,300,1513.89,,8/14/2019 10:54:13 AM,male,1,0
3740,2019,7,8,PENSIONISTA,,1097.57,0,0,0,300,1397.57,,8/14/2019 10:54:13 AM,male,1,0
3741,2019,7,8,PENSIONISTA,,1186.06,0,0,0,300,1486.06,,8/14/2019 10:54:13 AM,female,0,1
3742,2019,7,8,PENSIONISTA,,326.71,0,0,0,0,326.71,,8/14/2019 10:54:13 AM,female,0,1
3743,2019,7,8,PENSIONISTA,,936.92,0,0,0,300,1236.92,,8/14/2019 10:54:13 AM,male,1,0
3744,2019,7,8,PENSIONISTA,,895.89,0,0,0,300,1195.89,,8/14/2019 10:54:13 AM,male,1,0
3745,2019,7,8,PENSIONISTA,,880,0,0,0,300,1180,,8/14/2019 10:54:13 AM,male,1,0
3746,2019,7,8,PENSIONISTA,,1035.95,0,0,0,300,1335.95,,8/14/2019 10:54:13 AM,female,0,1
3747,2019,7,8,PENSIONISTA,,750.09,0,0,0,300,1050.09,,8/14/2019 10:54:13 AM,female,0,1
3748,2019,7,8,PENSIONISTA,,975.77,0,0,0,300,1275.77,,8/14/2019 10:54:13 AM,female,0,1
3749,2019,7,8,PENSIONISTA,,976.56,0,0,0,300,1276.56,,8/14/2019 10:54:13 AM,male,1,0
3750,2019,7,8,PENSIONISTA,,901.97,0,0,0,300,1201.97,,8/14/2019 10:54:13 AM,male,1,0
3751,2019,7,8,PENSIONISTA,,887.43,0,0,0,300,1187.43,,8/14/2019 10:54:13 AM,male,1,0
3752,2019,7,8,PENSIONISTA,,981.77,0,0,0,300,1281.77,,8/14/2019 10:54:13 AM,female,0,1
3753,2019,7,8,PENSIONISTA,,1027.96,0,0,0,300,1327.96,,8/14/2019 10:54:13 AM,male,1,0
3754,2019,7,8,PENSIONISTA,,920.14,0,0,0,300,1220.14,,8/14/2019 10:54:13 AM,female,0,1
3755,2019,7,8,PENSIONISTA,,1166.61,0,0,0,300,1466.61,,8/14/2019 10:54:13 AM,female,0,1
3756,2019,7,8,PENSIONISTA,,1321.02,0,0,0,300,1621.02,,8/14/2019 10:54:13 AM,male,1,0
3757,2019,7,8,PENSIONISTA,,1005.24,0,0,0,300,1305.24,,8/14/2019 10:54:13 AM,female,0,1
3758,2019,7,8,PENSIONISTA,,654,0,0,0,300,954,,8/14/2019 10:54:13 AM,male,1,0
3759,2019,7,8,PENSIONISTA,,813.23,0,0,0,300,1113.23,,8/14/2019 10:54:13 AM,female,0,1
3760,2019,7,8,PENSIONISTA,,1017.47,0,0,0,300,1317.47,,8/14/2019 10:54:13 AM,female,0,1
3761,2019,7,8,PENSIONISTA,,604.95,0,0,0,300,904.95,,8/14/2019 10:54:13 AM,male,1,0
3762,2019,7,8,PENSIONISTA,,707,0,0,0,300,1007,,8/14/2019 10:54:13 AM,female,0,1
3763,2019,7,8,PENSIONISTA,,639.24,0,0,0,300,939.24,,8/14/2019 10:54:13 AM,female,0,1
3764,2019,7,8,PENSIONISTA,,1358.03,0,0,0,300,1658.03,,8/14/2019 10:54:13 AM,female,0,1
3765,2019,7,8,PENSIONISTA,,750.09,0,0,0,300,1050.09,,8/14/2019 10:54:13 AM,male,1,0
3766,2019,7,8,PENSIONISTA,,987.36,0,0,0,300,1287.36,,8/14/2019 10:54:13 AM,female,0,1
3767,2019,7,8,PENSIONISTA,,1112.6,0,0,0,300,1412.6,,8/14/2019 10:54:13 AM,male,1,0
3768,2019,7,8,PENSIONISTA,,1071.48,0,0,0,300,1371.48,,8/14/2019 10:54:13 AM,male,1,0
3769,2019,7,8,PENSIONISTA,,1245.97,0,0,0,300,1545.97,,8/14/2019 10:54:13 AM,male,1,0
3770,2019,7,8,PENSIONISTA,,775,0,0,0,300,1075,,8/14/2019 10:54:13 AM,female,0,1
3771,2019,7,8,PENSIONISTA,,912.3,0,0,0,300,1212.3,,8/14/2019 10:54:13 AM,female,0,1
3772,2019,7,8,PENSIONISTA,,794.44,0,0,0,300,1094.44,,8/14/2019 10:54:13 AM,female,0,1
3773,2019,7,8,PENSIONISTA,,597.06,0,0,0,300,897.06,,8/14/2019 10:54:13 AM,female,0,1
3774,2019,7,8,PENSIONISTA,,821.38,0,0,0,300,1121.38,,8/14/2019 10:54:13 AM,male,1,0
3775,2019,7,8,PENSIONISTA,,1118.29,0,0,0,300,1418.29,,8/14/2019 10:54:13 AM,male,1,0
3776,2019,7,8,PENSIONISTA,,1398.35,0,0,0,300,1698.35,,8/14/2019 10:54:13 AM,male,1,0
3777,2019,7,8,PENSIONISTA,,1163.7,0,0,0,300,1463.7,,8/14/2019 10:54:13 AM,male,1,0
3778,2019,7,8,PENSIONISTA,,1191.19,0,0,0,300,1491.19,,8/14/2019 10:54:13 AM,female,0,1
3779,2019,7,8,PENSIONISTA,,550,0,0,0,0,550,,8/14/2019 10:54:13 AM,female,0,1
3780,2019,7,8,PENSIONISTA,,1020.7,0,0,0,300,1320.7,,8/14/2019 10:54:13 AM,female,0,1
3781,2019,7,8,PENSIONISTA,,1027.85,0,0,0,300,1327.85,,8/14/2019 10:54:13 AM,male,1,0
3782,2019,7,8,PENSIONISTA,,1334.76,0,0,0,300,1634.76,,8/14/2019 10:54:13 AM,male,1,0
3783,2019,7,8,PENSIONISTA,,1379.34,0,0,0,300,1679.34,,8/14/2019 10:54:13 AM,female,0,1
3784,2019,7,8,PENSIONISTA,,471.43,0,0,0,0,471.43,,8/14/2019 10:54:13 AM,female,0,1
3785,2019,7,8,PENSIONISTA,,1311.96,0,0,0,300,1611.96,,8/14/2019 10:54:13 AM,male,1,0
3786,2019,7,8,PENSIONISTA,,423.5,0,0,0,300,723.5,,8/14/2019 10:54:13 AM,female,0,1
3787,2019,7,8,PENSIONISTA,,766.1,0,0,0,300,1066.1,,8/14/2019 10:54:13 AM,male,1,0
3788,2019,7,8,PENSIONISTA,,1036.26,0,0,0,300,1336.26,,8/14/2019 10:54:13 AM,female,0,1
3789,2019,7,8,PENSIONISTA,,1170.45,0,0,0,300,1470.45,,8/14/2019 10:54:13 AM,male,1,0
3790,2019,7,8,PENSIONISTA,,290.34,0,0,0,150,440.34,,8/14/2019 10:54:13 AM,male,1,0
3791,2019,7,8,PENSIONISTA,,830,0,0,0,300,1130,,8/14/2019 10:54:13 AM,female,0,1
3792,2019,7,8,PENSIONISTA,,877,0,0,0,0,877,,8/14/2019 10:54:13 AM,female,0,1
3793,2019,7,8,PENSIONISTA,,1029.09,0,0,0,300,1329.09,,8/14/2019 10:54:13 AM,male,1,0
3794,2019,7,8,PENSIONISTA,,697.66,0,0,0,300,997.66,,8/14/2019 10:54:13 AM,male,1,0
3795,2019,7,8,PENSIONISTA,,898.35,0,0,0,300,1198.35,,8/14/2019 10:54:13 AM,male,1,0
3796,2019,7,8,PENSIONISTA,,1336.13,0,0,0,300,1636.13,,8/14/2019 10:54:13 AM,female,0,1
3797,2019,7,8,PENSIONISTA,,672.89,0,0,0,300,972.89,,8/14/2019 10:54:13 AM,female,0,1
3798,2019,7,8,PENSIONISTA,,913.29,0,0,0,300,1213.29,,8/14/2019 10:54:13 AM,female,0,1
3799,2019,7,8,PENSIONISTA,,668.25,0,0,0,300,968.25,,8/14/2019 10:54:13 AM,female,0,1
3800,2019,7,8,PENSIONISTA,,702.73,0,0,0,300,1002.73,,8/14/2019 10:54:13 AM,female,0,1
3801,2019,7,8,PENSIONISTA,,1319.44,0,0,0,300,1619.44,,8/14/2019 10:54:13 AM,female,0,1
3802,2019,7,8,PENSIONISTA,,1154.02,0,0,0,300,1454.02,,8/14/2019 10:54:13 AM,female,0,1
3803,2019,7,8,PENSIONISTA,,866.54,0,0,0,300,1166.54,,8/14/2019 10:54:13 AM,male,1,0
3804,2019,7,8,PENSIONISTA,,860.08,0,0,0,300,1160.08,,8/14/2019 10:54:13 AM,male,1,0
3805,2019,7,8,PENSIONISTA,,555,0,0,0,300,855,,8/14/2019 10:54:13 AM,female,0,1
3806,2019,7,8,PENSIONISTA,,909,0,0,0,300,1209,,8/14/2019 10:54:13 AM,female,0,1
3807,2019,7,8,PENSIONISTA,,749.97,0,0,0,300,1049.97,,8/14/2019 10:54:13 AM,male,1,0
3808,2019,7,8,PENSIONISTA,,711,0,0,0,300,1011,,8/14/2019 10:54:13 AM,female,0,1
3809,2019,7,8,PENSIONISTA,,750.09,0,0,0,300,1050.09,,8/14/2019 10:54:13 AM,female,0,1
3810,2019,7,8,PENSIONISTA,,1011.29,0,0,0,300,1311.29,,8/14/2019 10:54:13 AM,female,0,1
3811,2019,7,8,PENSIONISTA,,830.58,0,0,0,300,1130.58,,8/14/2019 10:54:13 AM,male,1,0
3812,2019,7,8,PENSIONISTA,,1179.89,0,0,0,300,1479.89,,8/14/2019 10:54:13 AM,female,0,1
3813,2019,7,8,PENSIONISTA,,940.24,0,0,0,300,1240.24,,8/14/2019 10:54:13 AM,male,1,0
3814,2019,7,8,PENSIONISTA,,947,0,0,0,300,1247,,8/14/2019 10:54:13 AM,female,0,1
